customer_id,customer_type,first_name,last_name,company_name,nationality,document_type,document_id,birth_year,gender,residence_country,residence_department,residence_locality,primary_branch_id,registration_year,customer_status,closing_year,employment_status,monthly_income,business_sector,company_size,foundation_year,annual_revenue
C0000642,INDIVIDUAL,Gabriela,Silva,,URUGUAY,CI,CI2789491,1947,FEMALE,URUGUAY,Treinta y Tres,Treinta y Tres,004,1987,ACTIVE,,RETIRED,32636.02,,,,
C0000643,INDIVIDUAL,Valentina,Méndez,,URUGUAY,CI,CI4336830,1978,FEMALE,URUGUAY,Treinta y Tres,Vergara,026,2014,ACTIVE,,EMPLOYED,111513.75,,,,
C0000644,INDIVIDUAL,Victoria,Méndez,,URUGUAY,CI,CI3668937,1994,FEMALE,URUGUAY,Río Negro,Nuevo Berlín,026,2026,ACTIVE,,EMPLOYED,88503.61,,,,
C0000645,INDIVIDUAL,Silvia,Bentancur López,,URUGUAY,CI,CI5408619,1987,FEMALE,URUGUAY,Canelones,Progreso,018,2006,ACTIVE,,UNEMPLOYED,79240.82,,,,
C0000646,INDIVIDUAL,Nicolás,Fernández,,URUGUAY,CI,CI4705057,1994,MALE,URUGUAY,Montevideo,Montevideo,037,2024,ACTIVE,,EMPLOYED,81950.46,,,,
C0000647,INDIVIDUAL,María,Suárez,,URUGUAY,CI,CI2784655,1971,FEMALE,URUGUAY,Canelones,Pando,018,2019,CLOSED,2025,EMPLOYED,40120.11,,,,
C0000648,INDIVIDUAL,Benjamín,Barrios,,URUGUAY,CI,CI3868132,1985,MALE,URUGUAY,Maldonado,Punta del Este,015,2010,ACTIVE,,SELF_EMPLOYED,927321.01,,,,
C0000649,INDIVIDUAL,Verónica,García,,URUGUAY,CI,CI3075068,1979,FEMALE,URUGUAY,Artigas,Artigas,025,2012,ACTIVE,,UNEMPLOYED,13241.9,,,,
C0000650,INDIVIDUAL,Adrián,Torres,,URUGUAY,CI,CI5411227,1990,MALE,BRAZIL,,,022,2023,ACTIVE,,EMPLOYED,111851.59,,,,
C0000651,INDIVIDUAL,Romina,Acosta,,URUGUAY,CI,CI3032298,1984,FEMALE,URUGUAY,Colonia,Colonia del Sacramento,027,2020,ACTIVE,,EMPLOYED,45467.84,,,,
C0000652,INDIVIDUAL,Virginia,Fernández,,ARGENTINA,FOREIGN_ID,FBO98147308,1944,FEMALE,URUGUAY,Canelones,Canelones,020,2012,ACTIVE,,RETIRED,59325.19,,,,
C0000653,INDIVIDUAL,Rubén,Barrios,,URUGUAY,CI,CI2532544,1967,MALE,URUGUAY,Salto,Constitución,008,1990,ACTIVE,,SELF_EMPLOYED,207881.74,,,,
C0000654,INDIVIDUAL,Ricardo,Cabrera Viera,,URUGUAY,CI,CI1830288,1971,MALE,URUGUAY,Maldonado,Punta del Este,006,2001,ACTIVE,,SELF_EMPLOYED,100752.37,,,,
C0000655,INDIVIDUAL,Federico,Rodríguez Suárez,,URUGUAY,CI,CI4482956,1990,MALE,URUGUAY,Montevideo,Montevideo,025,2019,ACTIVE,,EMPLOYED,59546.26,,,,
C0000656,INDIVIDUAL,Santiago,Pereira,,URUGUAY,CI,CI2846173,1988,MALE,URUGUAY,Treinta y Tres,Treinta y Tres,004,2015,ACTIVE,,EMPLOYED,59199.8,,,,
C0000657,INDIVIDUAL,Thiago,Ramos,,URUGUAY,CI,CI5093826,2002,MALE,URUGUAY,Montevideo,Montevideo,037,2020,CLOSED,2025,STUDENT,23454.55,,,,
C0000658,INDIVIDUAL,Valentín,Machado,,URUGUAY,CI,CI4849985,2005,MALE,URUGUAY,Montevideo,Montevideo,019,2025,ACTIVE,,EMPLOYED,106572.94,,,,
C0000659,INDIVIDUAL,Washington,Silva,,URUGUAY,CI,CI3837909,1969,MALE,URUGUAY,Montevideo,Montevideo,020,2021,ACTIVE,,EMPLOYED,96426.09,,,,
C0000660,INDIVIDUAL,Marcelo,Pérez,,URUGUAY,CI,CI2705185,1979,MALE,URUGUAY,Soriano,Dolores,032,2018,ACTIVE,,EMPLOYED,54404.27,,,,
C0000661,INDIVIDUAL,Diego,Bentancur,,URUGUAY,CI,CI3257627,1986,OTHER_OR_UNSPECIFIED,URUGUAY,Lavalleja,José Pedro Varela,003,2006,ACTIVE,,EMPLOYED,57899.93,,,,
C0000662,INDIVIDUAL,Rosa,Rodríguez,,URUGUAY,CI,CI1039640,1940,FEMALE,URUGUAY,Montevideo,Montevideo,001,1971,ACTIVE,,RETIRED,23714.26,,,,
C0000663,BUSINESS,,,Logística del Olimar,,RUT,RUT63596296101,,,URUGUAY,Montevideo,Montevideo,037,2024,ACTIVE,,,,TRANSPORT_LOGISTICS,MICRO,2024,2187413.99
C0000664,INDIVIDUAL,Rodrigo,Sosa,,URUGUAY,CI,CI3325275,1978,MALE,URUGUAY,Montevideo,Montevideo,017,2024,ACTIVE,,EMPLOYED,56444.13,,,,
C0000665,BUSINESS,,,Construcciones del Este,,RUT,RUT70888412545,,,URUGUAY,Montevideo,Montevideo,019,2026,ACTIVE,,,,CONSTRUCTION,MICRO,2021,2477864.07
C0000666,INDIVIDUAL,Laura,Moreira,,URUGUAY,CI,CI2811212,1978,FEMALE,URUGUAY,Cerro Largo,Melo,005,2023,ACTIVE,,EMPLOYED,36426.16,,,,
C0000667,INDIVIDUAL,Máximo,Méndez,,URUGUAY,CI,CI4775308,1990,MALE,URUGUAY,Rocha,Cebollatí,016,2010,CLOSED,2021,EMPLOYED,138279.89,,,,
C0000668,INDIVIDUAL,Gustavo,Rodríguez,,URUGUAY,CI,CI4399604,1976,MALE,URUGUAY,Canelones,Ciudad de la Costa,028,2020,ACTIVE,,EMPLOYED,27280.63,,,,
C0000669,INDIVIDUAL,Francisca,Mendes,,BRAZIL,PASSPORT,PTX8150770,1970,FEMALE,USA,,,006,1993,CLOSED,2024,UNEMPLOYED,160415.37,,,,
C0000670,INDIVIDUAL,Juana,Pérez,,URUGUAY,CI,CI4425884,1995,FEMALE,USA,,,028,2021,ACTIVE,,STUDENT,22459.07,,,,
C0000671,INDIVIDUAL,Adrián,Barrios Pereira,,URUGUAY,CI,CI3295191,1967,MALE,URUGUAY,Montevideo,Montevideo,003,2004,ACTIVE,,SELF_EMPLOYED,115746.44,,,,
C0000672,INDIVIDUAL,Victoria,Díaz,,URUGUAY,CI,CI4963587,1992,FEMALE,URUGUAY,Colonia,Rosario,027,2026,CLOSED,2026,OTHER,102423.24,,,,
C0000673,BUSINESS,,,Agro del Este,,RUT,RUT49477105547,,,URUGUAY,Montevideo,Montevideo,017,2023,CLOSED,2025,,,AGRICULTURE,MICRO,2003,20032078.95
C0000674,INDIVIDUAL,Daniela,Olivera Silva,,URUGUAY,CI,CI3193793,1968,FEMALE,URUGUAY,Salto,Belén,032,2025,ACTIVE,,EMPLOYED,86233.26,,,,
C0000675,INDIVIDUAL,Matías,González,,URUGUAY,CI,CI4346964,1984,MALE,URUGUAY,Montevideo,Montevideo,025,2016,ACTIVE,,EMPLOYED,83362.68,,,,
C0000676,INDIVIDUAL,Sergio,Olivera,,URUGUAY,CI,CI4813450,1981,MALE,URUGUAY,Maldonado,Maldonado,013,2016,ACTIVE,,EMPLOYED,35769.46,,,,
C0000677,INDIVIDUAL,Hugo,Cabrera,,URUGUAY,CI,CI1415686,1958,MALE,URUGUAY,Cerro Largo,Río Branco,008,2020,ACTIVE,,EMPLOYED,34452.74,,,,
C0000678,INDIVIDUAL,María,González,,URUGUAY,CI,CI5561645,1996,FEMALE,URUGUAY,Durazno,Carlos Reyles,021,2017,ACTIVE,,STUDENT,21600.59,,,,
C0000679,INDIVIDUAL,Diego,Machado,,URUGUAY,CI,CI2784441,1974,MALE,ARGENTINA,,,017,2005,CLOSED,2011,SELF_EMPLOYED,43729.6,,,,
C0000680,INDIVIDUAL,Clara,Cabrera,,URUGUAY,CI,CI3948117,1996,FEMALE,URUGUAY,Salto,Constitución,032,2022,ACTIVE,,SELF_EMPLOYED,275050.08,,,,
C0000681,INDIVIDUAL,Ignacio,Acosta,,URUGUAY,CI,CI4308434,1992,MALE,URUGUAY,Cerro Largo,Río Branco,007,2020,ACTIVE,,STUDENT,32983.27,,,,
C0000682,INDIVIDUAL,Juan,Olivera,,URUGUAY,CI,CI4380040,1983,MALE,URUGUAY,Tacuarembó,San Gregorio de Polanco,010,2009,CLOSED,2011,EMPLOYED,39994.68,,,,
C0000683,INDIVIDUAL,Tomás,Torres,,URUGUAY,CI,CI3609534,1986,MALE,URUGUAY,Artigas,Artigas,036,2026,ACTIVE,,EMPLOYED,68309.56,,,,
C0000684,INDIVIDUAL,Noelia,Acosta,,URUGUAY,CI,CI4475160,1988,FEMALE,URUGUAY,Montevideo,Montevideo,037,2020,ACTIVE,,SELF_EMPLOYED,189884.48,,,,
C0000685,INDIVIDUAL,Sergio,Ramos,,URUGUAY,CI,CI4409235,1963,MALE,URUGUAY,Canelones,Ciudad de la Costa,028,2022,ACTIVE,,RETIRED,49310.88,,,,
C0000686,BUSINESS,,,Transportes Oriental,,RUT,RUT74251419049,,,URUGUAY,San José,San José de Mayo,030,2016,CLOSED,2021,,,TRANSPORT_LOGISTICS,MICRO,2003,4275916.25
C0000687,INDIVIDUAL,Jean,Khan,,OTHER,CI,CI3669070,1966,MALE,URUGUAY,Canelones,Las Piedras,010,2000,CLOSED,2025,SELF_EMPLOYED,177031.78,,,,
C0000688,INDIVIDUAL,Elena,Rojas Moreno,,VENEZUELA,CI,CI3342942,1964,FEMALE,URUGUAY,Montevideo,Montevideo,017,2022,ACTIVE,,UNEMPLOYED,31334.06,,,,
C0000689,INDIVIDUAL,Rosa,Silva Machado,,URUGUAY,CI,CI4395157,1997,FEMALE,URUGUAY,Canelones,Canelones,020,2016,ACTIVE,,EMPLOYED,130277.08,,,,
C0000690,INDIVIDUAL,José,Rodríguez,,URUGUAY,CI,CI3576670,1984,MALE,URUGUAY,Montevideo,Montevideo,017,2008,ACTIVE,,EMPLOYED,24322.39,,,,
C0000691,INDIVIDUAL,Alejandra,Pérez Castillo,,VENEZUELA,CI,CI2918436,1988,FEMALE,URUGUAY,Montevideo,Montevideo,020,2020,CLOSED,2025,EMPLOYED,59560.05,,,,
C0000692,INDIVIDUAL,Claudia,Bentancur,,URUGUAY,CI,CI5388895,1985,FEMALE,URUGUAY,Montevideo,Montevideo,017,2005,CLOSED,2005,SELF_EMPLOYED,46872.65,,,,
C0000693,INDIVIDUAL,Lucía,González,,URUGUAY,CI,CI1569934,1973,FEMALE,URUGUAY,Montevideo,Montevideo,026,2019,ACTIVE,,SELF_EMPLOYED,82628.27,,,,
C0000694,INDIVIDUAL,Ana,Torres,,URUGUAY,CI,CI5796194,2000,FEMALE,URUGUAY,Montevideo,Montevideo,018,2025,CLOSED,2025,SELF_EMPLOYED,257773.09,,,,
C0000695,INDIVIDUAL,Washington,Machado,,URUGUAY,CI,CI1648056,1946,MALE,URUGUAY,Salto,Salto,032,2017,CLOSED,2025,OTHER,37570.65,,,,
C0000696,INDIVIDUAL,Rodrigo,Torres,,ARGENTINA,FOREIGN_ID,FDG17613469,1973,MALE,URUGUAY,Canelones,La Paz,018,2006,CLOSED,2024,SELF_EMPLOYED,234499.45,,,,
C0000697,INDIVIDUAL,Sebastián,Viera,,URUGUAY,CI,CI4212421,2001,MALE,URUGUAY,Treinta y Tres,Treinta y Tres,001,2022,ACTIVE,,EMPLOYED,97852.8,,,,
C0000698,INDIVIDUAL,Héctor,Rodríguez Pérez,,URUGUAY,CI,CI3356757,1954,MALE,URUGUAY,Colonia,Colonia del Sacramento,034,2018,ACTIVE,,RETIRED,31305.36,,,,
C0000699,INDIVIDUAL,Soledad,Silva,,URUGUAY,CI,CI4645270,1986,FEMALE,URUGUAY,Canelones,Canelones,018,2020,ACTIVE,,EMPLOYED,44694.01,,,,
C0000700,INDIVIDUAL,Carolina,Silva,,URUGUAY,CI,CI3627097,1992,FEMALE,URUGUAY,Paysandú,Paysandú,034,2023,ACTIVE,,EMPLOYED,84970.91,,,,
C0000701,INDIVIDUAL,Víctor,Castro,,URUGUAY,CI,CI1918787,1963,MALE,URUGUAY,Maldonado,San Carlos,013,1999,CLOSED,2010,RETIRED,23206.44,,,,
C0000702,INDIVIDUAL,Raúl,García Castro,,URUGUAY,CI,CI4741561,1987,MALE,URUGUAY,Montevideo,Montevideo,017,2019,ACTIVE,,SELF_EMPLOYED,133374.21,,,,
C0000703,INDIVIDUAL,Liliana,Olivera,,URUGUAY,CI,CI4329229,1985,FEMALE,URUGUAY,Canelones,Pando,023,2017,ACTIVE,,SELF_EMPLOYED,53820.14,,,,
C0000704,INDIVIDUAL,Doris,Torres,,VENEZUELA,FOREIGN_ID,FZH37190753,1949,FEMALE,URUGUAY,Montevideo,Montevideo,001,1986,CLOSED,2011,UNEMPLOYED,27687.43,,,,
C0000705,INDIVIDUAL,Virginia,Moreira,,URUGUAY,CI,CI3184167,1965,FEMALE,URUGUAY,Cerro Largo,Melo,005,1994,ACTIVE,,EMPLOYED,58794.76,,,,
C0000706,INDIVIDUAL,Andrea,Martínez,,URUGUAY,CI,CI4177002,1994,FEMALE,URUGUAY,Rocha,La Pedrera,016,2025,ACTIVE,,EMPLOYED,91620.8,,,,
C0000707,INDIVIDUAL,Daniel,Pereira,,URUGUAY,CI,CI4930243,1978,MALE,URUGUAY,San José,San José de Mayo,011,1998,CLOSED,2015,UNEMPLOYED,227895.38,,,,
C0000708,INDIVIDUAL,Andrea,Ferreira Barrios,,URUGUAY,CI,CI4285385,1997,FEMALE,URUGUAY,Montevideo,Montevideo,017,2021,ACTIVE,,EMPLOYED,45919.94,,,,
C0000709,INDIVIDUAL,Lucas,Rodríguez Silva,,URUGUAY,CI,CI4612629,1994,MALE,URUGUAY,Montevideo,Montevideo,017,2021,ACTIVE,,EMPLOYED,86743.77,,,,
C0000710,INDIVIDUAL,Gabriel,Machado,,URUGUAY,CI,CI3377314,1981,MALE,URUGUAY,Canelones,Santa Lucía,018,2017,CLOSED,2025,SELF_EMPLOYED,107044.96,,,,
C0000711,INDIVIDUAL,Agustina,Moreira,,URUGUAY,CI,CI2067712,1973,FEMALE,URUGUAY,Montevideo,Montevideo,025,2017,ACTIVE,,OTHER,24589.11,,,,
C0000712,INDIVIDUAL,Hugo,Cabrera,,URUGUAY,CI,CI3841066,1963,MALE,URUGUAY,Salto,Salto,009,1994,CLOSED,2021,RETIRED,44189.08,,,,
C0000713,INDIVIDUAL,Christian,Méndez Cardozo,,URUGUAY,CI,CI4814260,1993,MALE,URUGUAY,Montevideo,Montevideo,026,2015,ACTIVE,,EMPLOYED,58063.94,,,,
C0000714,INDIVIDUAL,Valeria,Gómez,,URUGUAY,CI,CI3619575,1975,FEMALE,URUGUAY,Soriano,Mercedes,002,2002,ACTIVE,,EMPLOYED,56626.81,,,,
C0000715,INDIVIDUAL,Gustavo,Machado,,URUGUAY,CI,CI3915938,1965,MALE,URUGUAY,Canelones,Sauce,009,1994,CLOSED,2017,RETIRED,59267.38,,,,
C0000716,INDIVIDUAL,Carlos,Silva,,URUGUAY,CI,CI1977638,1970,MALE,URUGUAY,Durazno,Durazno,021,2025,ACTIVE,,SELF_EMPLOYED,69167.65,,,,
C0000717,BUSINESS,,,Estudio Rodrigues,,RUT,RUT95561039677,,,URUGUAY,Canelones,Pando,018,2019,ACTIVE,,,,PROFESSIONAL_SERVICES,MICRO,2006,947516.13
C0000718,INDIVIDUAL,Martina,Pérez,,URUGUAY,CI,CI4908574,1978,FEMALE,URUGUAY,Canelones,Atlántida,012,2002,CLOSED,2016,UNEMPLOYED,32315.63,,,,
C0000719,INDIVIDUAL,Benjamín,Cabrera González,,URUGUAY,CI,CI4387838,1999,MALE,URUGUAY,Canelones,Toledo,028,2019,ACTIVE,,EMPLOYED,147045.01,,,,
C0000720,INDIVIDUAL,Leonardo,Gómez González,,URUGUAY,CI,CI3664350,1960,MALE,URUGUAY,Tacuarembó,Tacuarembó,008,2006,ACTIVE,,EMPLOYED,56500.16,,,,
C0000721,INDIVIDUAL,Cristina,Acosta Silva,,URUGUAY,CI,CI3808643,1950,FEMALE,URUGUAY,Durazno,Durazno,021,2022,ACTIVE,,RETIRED,31417.0,,,,
C0000722,INDIVIDUAL,Lucas,Rodríguez,,URUGUAY,CI,CI4740272,1994,MALE,URUGUAY,Rocha,Castillos,009,2026,ACTIVE,,STUDENT,18935.44,,,,
C0000723,INDIVIDUAL,Alejandro,Techera,,URUGUAY,CI,CI5215331,1995,MALE,URUGUAY,Colonia,Rosario,017,2024,ACTIVE,,STUDENT,15627.58,,,,
C0000724,INDIVIDUAL,Carmen,Castro,,URUGUAY,CI,CI4465778,1964,FEMALE,URUGUAY,Montevideo,Montevideo,017,2008,CLOSED,2013,RETIRED,64496.71,,,,
C0000725,INDIVIDUAL,Martín,Silva,,URUGUAY,CI,CI3212295,1981,MALE,URUGUAY,Montevideo,Montevideo,026,2025,ACTIVE,,EMPLOYED,48451.09,,,,
C0000726,INDIVIDUAL,Florencia,Martínez,,URUGUAY,CI,CI5694577,2008,FEMALE,URUGUAY,Montevideo,Montevideo,026,2026,ACTIVE,,EMPLOYED,60718.39,,,,
C0000727,INDIVIDUAL,Josefina,Cardozo,,URUGUAY,CI,CI5842430,2008,FEMALE,URUGUAY,Río Negro,Young,027,2026,ACTIVE,,EMPLOYED,57423.54,,,,
C0000728,BUSINESS,,,Distribuidora Oliveira,,RUT,RUT89463023948,,,URUGUAY,Montevideo,Montevideo,019,2013,CLOSED,2024,,,COMMERCE,MICRO,2008,19240761.83
C0000729,INDIVIDUAL,Beatriz,Díaz,,URUGUAY,CI,CI1527259,1974,FEMALE,URUGUAY,Maldonado,Maldonado,013,2024,ACTIVE,,EMPLOYED,49267.24,,,,
C0000730,INDIVIDUAL,Alma,Álvarez,,URUGUAY,CI,CI3101253,1978,FEMALE,URUGUAY,Salto,Salto,019,2008,ACTIVE,,EMPLOYED,84023.46,,,,
C0000731,INDIVIDUAL,Miguel,Martínez,,URUGUAY,CI,CI4757025,1962,MALE,URUGUAY,Montevideo,Montevideo,007,1997,ACTIVE,,RETIRED,61996.07,,,,
C0000732,INDIVIDUAL,Lucía,Cardozo,,URUGUAY,CI,CI2031823,1962,FEMALE,URUGUAY,Montevideo,Montevideo,025,2021,ACTIVE,,RETIRED,31674.31,,,,
C0000733,INDIVIDUAL,Cecilia,Martínez,,URUGUAY,CI,CI3236676,1979,FEMALE,URUGUAY,Montevideo,Montevideo,019,2020,ACTIVE,,OTHER,29626.43,,,,
C0000734,INDIVIDUAL,Carmen,Cardozo Pereira,,URUGUAY,CI,CI2297051,1955,FEMALE,URUGUAY,Durazno,Durazno,003,2008,ACTIVE,,RETIRED,44263.29,,,,
C0000735,INDIVIDUAL,Mariana,Sosa,,URUGUAY,CI,CI3430216,1978,FEMALE,URUGUAY,Durazno,Durazno,006,2004,CLOSED,2023,EMPLOYED,49576.75,,,,
C0000736,INDIVIDUAL,Enrique,Olivera,,URUGUAY,CI,CI4312044,1971,MALE,URUGUAY,Montevideo,Montevideo,025,2020,ACTIVE,,SELF_EMPLOYED,15117.65,,,,
C0000737,INDIVIDUAL,Agustina,Fernández,,URUGUAY,CI,CI2565772,1987,FEMALE,URUGUAY,Montevideo,Montevideo,019,2013,ACTIVE,,EMPLOYED,71792.15,,,,
C0000738,INDIVIDUAL,Gabriela,Fernández,,URUGUAY,CI,CI5208371,2002,FEMALE,URUGUAY,Canelones,Ciudad de la Costa,013,2025,ACTIVE,,STUDENT,36576.12,,,,
C0000739,INDIVIDUAL,Carlos,Álvarez,,URUGUAY,CI,CI3598907,1947,MALE,URUGUAY,Montevideo,Montevideo,017,2007,CLOSED,2026,RETIRED,49626.05,,,,
C0000740,INDIVIDUAL,Cristina,Ferreira Fernández,,URUGUAY,CI,CI2932849,1973,FEMALE,URUGUAY,Paysandú,Paysandú,034,2018,ACTIVE,,EMPLOYED,110557.28,,,,
C0000741,INDIVIDUAL,Ricardo,Khan,,OTHER,PASSPORT,PCX3405910,1970,MALE,SPAIN,,,017,2006,ACTIVE,,EMPLOYED,113711.73,,,,
C0000742,INDIVIDUAL,Carmen,Martínez,,VENEZUELA,CI,CI5445406,1990,FEMALE,URUGUAY,Canelones,La Paz,028,2020,CLOSED,2021,OTHER,80103.59,,,,
C0000743,BUSINESS,,,Estudio del Olimar,,RUT,RUT42712784119,,,URUGUAY,Montevideo,Montevideo,019,2013,ACTIVE,,,,PROFESSIONAL_SERVICES,SMALL,2008,59902373.84
C0000744,INDIVIDUAL,Dante,Rodríguez Fernández,,ARGENTINA,FOREIGN_ID,FLN29345554,1999,MALE,URUGUAY,Maldonado,Maldonado,013,2017,ACTIVE,,EMPLOYED,53918.73,,,,
C0000745,INDIVIDUAL,Cecilia,Fernández,,URUGUAY,CI,CI4481661,1971,FEMALE,URUGUAY,Montevideo,Montevideo,002,1996,ACTIVE,,EMPLOYED,49844.16,,,,
C0000746,INDIVIDUAL,María Eugenia,Suárez,,URUGUAY,CI,CI5414552,1988,FEMALE,URUGUAY,Montevideo,Montevideo,026,2017,ACTIVE,,EMPLOYED,116750.77,,,,
C0000747,INDIVIDUAL,Claudia,Machado Pérez,,URUGUAY,CI,CI3888581,1976,FEMALE,URUGUAY,Rocha,Lascano,008,2012,ACTIVE,,EMPLOYED,80875.84,,,,
C0000748,INDIVIDUAL,Jorge,Bentancur,,URUGUAY,CI,CI1749837,1948,MALE,URUGUAY,Canelones,Las Piedras,028,2026,ACTIVE,,RETIRED,29759.64,,,,
C0000749,INDIVIDUAL,Daniel,Moreira,,URUGUAY,CI,CI4399174,1974,MALE,URUGUAY,Colonia,Nueva Palmira,027,2025,ACTIVE,,OTHER,70922.2,,,,
C0000750,INDIVIDUAL,Benjamín,Olivera,,URUGUAY,CI,CI2779885,1990,MALE,URUGUAY,Canelones,Canelones,022,2012,CLOSED,2019,EMPLOYED,137541.36,,,,
C0000751,INDIVIDUAL,María,Techera,,URUGUAY,CI,CI2916247,1962,FEMALE,URUGUAY,Cerro Largo,Fraile Muerto,011,2005,CLOSED,2011,RETIRED,27146.15,,,,
C0000752,INDIVIDUAL,Natalia,Viera,,URUGUAY,CI,CI3665520,1984,FEMALE,URUGUAY,Tacuarembó,Tacuarembó,024,2023,ACTIVE,,EMPLOYED,65477.62,,,,
C0000753,INDIVIDUAL,María José,Álvarez,,URUGUAY,CI,CI5578822,2002,FEMALE,URUGUAY,Montevideo,Montevideo,019,2026,ACTIVE,,EMPLOYED,104461.9,,,,
C0000754,INDIVIDUAL,Cristina,Silva,,URUGUAY,CI,CI3572349,1964,FEMALE,URUGUAY,Montevideo,Montevideo,002,1991,CLOSED,2004,EMPLOYED,20447.91,,,,
C0000755,INDIVIDUAL,Micaela,Sosa,,URUGUAY,CI,CI2825852,1988,FEMALE,URUGUAY,Maldonado,Punta del Este,015,2022,ACTIVE,,EMPLOYED,112860.41,,,,
C0000756,INDIVIDUAL,Bruno,Techera,,URUGUAY,CI,CI3473616,1986,MALE,URUGUAY,Artigas,Artigas,002,2016,ACTIVE,,EMPLOYED,49667.42,,,,
C0000757,INDIVIDUAL,Verónica,Pereira,,URUGUAY,CI,CI2229656,1966,FEMALE,URUGUAY,Montevideo,Montevideo,026,2025,ACTIVE,,EMPLOYED,36633.96,,,,
C0000758,INDIVIDUAL,Bianca,Rodrigues,,BRAZIL,PASSPORT,PJS5325698,1993,FEMALE,URUGUAY,Rivera,Rivera,022,2017,ACTIVE,,EMPLOYED,50821.07,,,,
C0000759,INDIVIDUAL,Sergio,Suárez,,URUGUAY,CI,CI4870099,1980,MALE,ARGENTINA,,,008,2003,ACTIVE,,EMPLOYED,89822.83,,,,
C0000760,INDIVIDUAL,Gabriel,Moreira,,URUGUAY,CI,CI3564905,1986,MALE,URUGUAY,Flores,Trinidad,017,2015,ACTIVE,,EMPLOYED,67399.66,,,,
C0000761,INDIVIDUAL,Enrique,Ferreira,,URUGUAY,CI,CI4763006,1997,MALE,URUGUAY,Tacuarembó,Paso de los Toros,017,2019,CLOSED,2020,EMPLOYED,47981.24,,,,
C0000762,INDIVIDUAL,Matías,Fernández,,URUGUAY,CI,CI3890397,1980,MALE,URUGUAY,Paysandú,Paysandú,001,2011,ACTIVE,,SELF_EMPLOYED,55788.68,,,,
C0000763,INDIVIDUAL,Laura,Díaz,,URUGUAY,CI,CI2689950,1985,FEMALE,URUGUAY,Treinta y Tres,General Enrique Martínez,016,2023,ACTIVE,,SELF_EMPLOYED,93756.72,,,,
C0000764,INDIVIDUAL,José,Castro,,URUGUAY,CI,CI2649097,1974,MALE,URUGUAY,Treinta y Tres,Treinta y Tres,016,2003,ACTIVE,,SELF_EMPLOYED,48589.97,,,,
C0000765,INDIVIDUAL,Carlos,Moreira,,URUGUAY,CI,CI2344954,1952,MALE,URUGUAY,Canelones,Canelones,006,1988,ACTIVE,,RETIRED,37374.41,,,,
C0000766,INDIVIDUAL,Sofía,Olivera,,URUGUAY,CI,CI3848808,1993,FEMALE,URUGUAY,Tacuarembó,Paso de los Toros,024,2015,ACTIVE,,EMPLOYED,51934.79,,,,
C0000767,INDIVIDUAL,Claudia,Gómez,,URUGUAY,CI,CI1328839,1960,FEMALE,URUGUAY,Treinta y Tres,Vergara,004,2019,ACTIVE,,SELF_EMPLOYED,524973.83,,,,
C0000768,INDIVIDUAL,Gustavo,Nascimento,,BRAZIL,PASSPORT,PUK9225520,1978,MALE,URUGUAY,Lavalleja,Mariscala,026,2026,ACTIVE,,EMPLOYED,79450.44,,,,
C0000769,INDIVIDUAL,Javier,Mendoza,,VENEZUELA,CI,CI3828875,1963,MALE,URUGUAY,Montevideo,Montevideo,037,2025,ACTIVE,,RETIRED,61533.05,,,,
C0000770,INDIVIDUAL,Luis,Techera,,URUGUAY,CI,CI3848127,1967,MALE,URUGUAY,Canelones,Santa Lucía,023,2025,ACTIVE,,SELF_EMPLOYED,76837.95,,,,
C0000771,INDIVIDUAL,Patricia,Fernández,,URUGUAY,CI,CI5320055,2000,FEMALE,URUGUAY,Montevideo,Montevideo,025,2026,ACTIVE,,EMPLOYED,45544.52,,,,
C0000772,INDIVIDUAL,Andrea,Díaz,,URUGUAY,CI,CI4122990,1993,FEMALE,URUGUAY,Montevideo,Montevideo,025,2013,CLOSED,2021,STUDENT,6664.55,,,,
C0000773,INDIVIDUAL,Leandro,Rodríguez,,URUGUAY,CI,CI3701473,1966,MALE,URUGUAY,Treinta y Tres,Treinta y Tres,001,2005,ACTIVE,,RETIRED,30567.52,,,,
C0000774,INDIVIDUAL,Elena,Pérez,,URUGUAY,CI,CI2532101,1963,FEMALE,URUGUAY,Canelones,Ciudad de la Costa,018,2007,CLOSED,2009,EMPLOYED,80320.15,,,,
C0000775,INDIVIDUAL,Ignacio,Suárez,,URUGUAY,CI,CI3072423,1983,MALE,URUGUAY,Montevideo,Montevideo,025,2017,ACTIVE,,EMPLOYED,33818.72,,,,
C0000776,BUSINESS,,,Estudio Fernández,,RUT,RUT11768041993,,,URUGUAY,Canelones,Las Piedras,023,2026,ACTIVE,,,,PROFESSIONAL_SERVICES,SMALL,2024,13606493.33
C0000777,INDIVIDUAL,Mario,Pérez,,URUGUAY,CI,CI2456704,1969,MALE,URUGUAY,Montevideo,Montevideo,019,2012,CLOSED,2015,EMPLOYED,71654.83,,,,
C0000778,BUSINESS,,,Industrial Fernandes,,RUT,RUT56932920897,,,URUGUAY,Paysandú,Paysandú,034,2020,ACTIVE,,,,INDUSTRY,MICRO,2016,13843330.04
C0000779,INDIVIDUAL,Josefina,Silva,,URUGUAY,CI,CI3516631,1995,FEMALE,URUGUAY,Montevideo,Montevideo,017,2017,CLOSED,2025,EMPLOYED,45969.81,,,,
